2001.303,1.347E+15
2001.303,1.529E+15
2001.317,1.961E+15
2001.317,2.002E+15
2001.339,1.752E+15
2001.339,1.828E+15
2001.347,1.702E+15
2001.391,2.278E+15
2001.391,2.063E+15
2001.391,2.060E+15
2001.41,1.928E+15
2001.41,1.809E+15
2001.602,2.874E+15
2001.602,2.768E+15
2001.657,2.958E+15
2001.657,2.502E+15
2001.683,1.880E+15
2001.683,2.022E+15
2001.697,2.282E+15
2001.697,2.752E+15
2002.253,1.886E+15
2002.254,1.749E+15
2002.278,1.574E+15
2002.278,1.555E+15
2002.281,1.635E+15
2002.281,1.529E+15
2002.281,1.617E+15
2002.281,1.547E+15
2002.369,1.846E+15
2002.498,1.929E+15
2002.498,2.267E+15
2002.597,2.561E+15
2002.597,2.452E+15
2002.597,1.790E+15
2002.597,2.014E+15
2002.619,1.874E+15
2002.619,1.833E+15
2002.673,2.124E+15
2002.673,1.968E+15
2002.673,1.876E+15
2002.673,1.931E+15
2002.675,1.827E+15
2002.686,2.051E+15
2002.686,1.829E+15
2002.686,1.807E+15
2002.686,1.882E+15
2002.691,1.931E+15
2002.691,1.956E+15
2002.692,2.040E+15
2002.692,1.939E+15
2002.7,2.123E+15
2002.7,2.015E+15
2002.703,2.081E+15
2002.703,1.972E+15
2002.703,2.312E+15
2002.711,2.042E+15
2002.711,1.967E+15
2002.711,2.057E+15
2003.229,1.431E+15
2003.229,1.357E+15
2003.239,1.464E+15
2003.239,1.405E+15
2003.25,1.494E+15
2003.25,1.407E+15
2003.251,1.584E+15
2003.251,1.519E+15
2003.31,1.686E+15
2003.31,1.566E+15
2003.314,1.682E+15
2003.314,1.511E+15
2003.656,2.298E+15
2003.656,2.160E+15
2003.656,2.330E+15
2004.36,1.661E+15
2004.614,1.891E+15
2004.731,1.478E+15
2004.731,1.532E+15
2005.201,1.422E+15
2005.201,1.385E+15
2005.201,1.416E+15
2005.206,1.429E+15
2005.207,1.419E+15
2005.207,1.421E+15
2005.207,1.414E+15
2005.212,1.621E+15
2005.212,1.585E+15
2005.212,1.630E+15
2005.212,1.609E+15
2005.248,1.389E+15
2005.248,1.425E+15
2005.248,1.387E+15
2005.253,1.299E+15
2005.253,1.298E+15
2005.253,1.265E+15
2005.253,1.260E+15
2005.253,1.311E+15
2005.253,1.271E+15
2005.258,1.520E+15
2005.258,1.502E+15
2005.258,1.515E+15
2005.27,1.585E+15
2005.27,1.592E+15
2005.27,1.601E+15
2005.27,1.538E+15
2005.283,1.814E+15
2005.283,1.827E+15
2005.283,1.821E+15
2005.283,1.775E+15
2005.289,1.629E+15
2005.289,1.653E+15
2005.289,1.687E+15
2005.289,1.634E+15
2005.558,2.245E+15
2005.731,1.547E+15
2005.731,1.490E+15
2005.731,1.510E+15
2005.731,1.531E+15
2006.24,1.467E+15
2006.24,1.596E+15
2006.24,1.540E+15
2006.243,1.481E+15
2006.243,1.502E+15
2006.243,1.526E+15
2006.243,1.488E+15
2006.243,1.459E+15
2006.243,1.426E+15
2006.243,1.447E+15
2006.267,1.788E+15
2006.32,2.181E+15
